time_period,time_identifier,geographic_level,country_code,country_name,characteristic_value,subject,percent_entered,number_of_students,version,year
201920,Academic year,National,E92000001,England,Female,Maths & further maths & biology & computer science,0,3,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & further maths & biology & computer science,0,7,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & further maths & biology & computer science,0,10,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & further maths & biology & physics,0,49,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & further maths & biology & physics,0.1,124,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & further maths & biology & physics,0.1,173,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & further maths & chemistry & computer science,0,26,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & further maths & chemistry & computer science,0,56,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & further maths & chemistry & computer science,0,82,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & further maths & chemistry & physics,0.5,685,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & further maths & chemistry & physics,1.8,2055,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & further maths & chemistry & physics,1,2740,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & further maths & physics & computer science,0.1,136,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & further maths & physics & computer science,0.8,937,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & further maths & physics & computer science,0.4,1073,Final,2020
201920,Academic year,National,E92000001,England,Female,Biology & chemistry & computer science,0,53,Final,2020
201920,Academic year,National,E92000001,England,Male,Biology & chemistry & computer science,0.1,141,Final,2020
201920,Academic year,National,E92000001,England,All students,Biology & chemistry & computer science,0.1,194,Final,2020
201920,Academic year,National,E92000001,England,Female,Biology & chemistry & physics,0.6,869,Final,2020
201920,Academic year,National,E92000001,England,Male,Biology & chemistry & physics,0.9,1016,Final,2020
201920,Academic year,National,E92000001,England,All students,Biology & chemistry & physics,0.7,1885,Final,2020
201920,Academic year,National,E92000001,England,Female,Biology & physics & computer science,0,2,Final,2020
201920,Academic year,National,E92000001,England,Male,Biology & physics & computer science,0,39,Final,2020
201920,Academic year,National,E92000001,England,All students,Biology & physics & computer science,0,41,Final,2020
201920,Academic year,National,E92000001,England,Female,Chemistry & physics & computer science,0,12,Final,2020
201920,Academic year,National,E92000001,England,Male,Chemistry & physics & computer science,0.1,127,Final,2020
201920,Academic year,National,E92000001,England,All students,Chemistry & physics & computer science,0.1,139,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths & biology & chemistry,0.2,351,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths & biology & chemistry,0.3,347,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths & biology & chemistry,0.3,698,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths & biology & computer science,0,3,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths & biology & computer science,0,7,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths & biology & computer science,0,10,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths & biology & physics,0,50,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths & biology & physics,0.1,125,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths & biology & physics,0.1,175,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths & chemistry & computer science,0,26,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths & chemistry & computer science,0,56,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths & chemistry & computer science,0,82,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths & chemistry & physics,0.5,691,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths & chemistry & physics,1.8,2068,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths & chemistry & physics,1.1,2759,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths & physics & computer science,0.1,137,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths & physics & computer science,0.8,941,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths & physics & computer science,0.4,1078,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & biology & chemistry,6.8,9818,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & biology & chemistry,5.9,6873,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & biology & chemistry,6.4,16691,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & biology & computer science,0,58,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & biology & computer science,0.1,161,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & biology & computer science,0.1,219,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & biology & physics,0.5,670,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & biology & physics,1.3,1514,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & biology & physics,0.8,2184,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & chemistry & computer science,0.1,119,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & chemistry & computer science,0.3,394,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & chemistry & computer science,0.2,513,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & chemistry & physics,1.6,2381,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & chemistry & physics,6,6957,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & chemistry & physics,3.6,9338,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & further maths & biology,0.3,501,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & further maths & biology,0.5,533,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & further maths & biology,0.4,1034,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & further maths & chemistry,1,1436,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & further maths & chemistry,2.5,2907,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & further maths & chemistry,1.7,4343,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & further maths & computer science,0.2,297,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & further maths & computer science,1.4,1610,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & further maths & computer science,0.7,1907,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & further maths & physics,1.4,1967,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & further maths & physics,5.7,6662,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & further maths & physics,3.3,8629,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & physics & computer science,0.3,388,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & physics & computer science,3.1,3628,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & physics & computer science,1.5,4016,Final,2020
201920,Academic year,National,E92000001,England,Female,Biology & chemistry,14.3,20718,Final,2020
201920,Academic year,National,E92000001,England,Male,Biology & chemistry,10,11692,Final,2020
201920,Academic year,National,E92000001,England,All students,Biology & chemistry,12.4,32410,Final,2020
201920,Academic year,National,E92000001,England,Female,Biology & computer science,0.1,145,Final,2020
201920,Academic year,National,E92000001,England,Male,Biology & computer science,0.4,461,Final,2020
201920,Academic year,National,E92000001,England,All students,Biology & computer science,0.2,606,Final,2020
201920,Academic year,National,E92000001,England,Female,Biology & physics,1,1421,Final,2020
201920,Academic year,National,E92000001,England,Male,Biology & physics,2.1,2501,Final,2020
201920,Academic year,National,E92000001,England,All students,Biology & physics,1.5,3922,Final,2020
201920,Academic year,National,E92000001,England,Female,Chemistry & computer science,0.1,179,Final,2020
201920,Academic year,National,E92000001,England,Male,Chemistry & computer science,0.6,659,Final,2020
201920,Academic year,National,E92000001,England,All students,Chemistry & computer science,0.3,838,Final,2020
201920,Academic year,National,E92000001,England,Female,Chemistry & physics,2.1,3081,Final,2020
201920,Academic year,National,E92000001,England,Male,Chemistry & physics,6.9,8006,Final,2020
